speed_main,flow_main,week,flow_mean_400,speed_mean_400,flow_mean_406,speed_mean_406,flow_mean_412,speed_mean_412,flow_mean_427,speed_mean_427,flow_mean_432,speed_mean_432,year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,timeframe6,timeframe7,timeframe8,timeframe9
113.26,3200,5,3234,112.21,3216,110.93,3314,108.69,3478,108.01,3391,106.48,0,0,0,0,0,0,1,0,0,0,0,0,0,1
111.58,2858,9,2907,110.58,2914,110.26,2906,108.19,3123,108.16,3044,106.03,0,0,0,0,0,0,1,0,0,0,0,0,0,1
112.94,2906,17,2961,112.43,2954,111.89,3003,109.29,3220,109.06,3145,106.59,0,0,0,0,0,0,1,0,0,0,0,0,0,1
112.59,3460,20,3507,112.03,3531,111.29,3545,109.22,3666,108.04,3586,106.36,0,0,0,0,0,0,1,0,0,0,0,0,0,1
113.82,3034,21,3123,114.38,3110,114.5,3149,112.33,3316,111.3,3273,109.62,0,0,0,0,0,0,1,0,0,0,0,0,0,1
113.1,3434,22,3487,113.19,3468,113.06,3511,111.49,3623,109.29,3546,108.03,0,0,0,0,0,0,1,0,0,0,0,0,0,1
113.89,3077,24,3106,113.47,3112,112.71,3135,111.25,3256,110.58,3203,107.95,0,0,0,0,0,0,1,0,0,0,0,0,0,1
114.54,2767,31,2848,114.3,2825,114.28,2859,112.54,2931,111.92,2865,109.49,0,0,0,0,0,0,1,0,0,0,0,0,0,1
114.38,3306,36,3327,113.67,3313,112.81,3341,111.46,3436,109.03,3374,107.07,0,0,0,0,0,0,1,0,0,0,0,0,0,1
114.1,3233,42,3290,113.29,3277,112.85,3275,111.42,3582,108.63,3534,106.74,0,0,0,0,0,0,1,0,0,0,0,0,0,1
114.81,3092,43,3168,114.82,3113,114.1,3206,112.7,3419,109.97,3352,108.56,0,0,0,0,0,0,1,0,0,0,0,0,0,1
114.24,3413,45,3440,113.53,3430,112.69,3465,110.35,3559,108.53,3490,107.04,0,0,0,0,0,0,1,0,0,0,0,0,0,1
112.18,3343,48,3390,112.06,3394,110.57,3402,108.38,3583,106.05,3474,104.98,0,0,0,0,0,0,1,0,0,0,0,0,0,1
112.82,3171,6,3232,112.88,3239,112.79,3276,110.85,3407,108.24,3363,105.92,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114.68,3246,10,3308,114.76,3262,113.87,3329,111.7,3550,110.46,3466,108.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1
111.9,3348,17,3399,111.6,3356,111.27,3417,108.95,3651,108.27,3566,106.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112.53,2816,30,2869,112.41,2830,111.8,2905,111.58,3138,111.06,3055,108.63,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112.25,3097,33,3143,112.29,3136,112.32,3149,110.88,3495,109.06,3449,107.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112.19,3305,35,3360,111.99,3377,111.78,3398,110.77,3648,109.2,3558,106.98,0,0,0,0,0,0,0,1,0,0,0,0,0,1
109.38,3498,39,3561,110.28,3551,110.95,3559,109.05,3686,107.98,3626,106.21,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112.39,3158,48,3148,111.85,3186,111.16,3190,108.23,3444,107.58,3359,105.27,0,0,0,0,0,0,0,1,0,0,0,0,0,1
113.26,3170,6,3185,112.95,3227,112.99,3246,110.79,3429,108.4,3366,107.29,0,0,0,0,0,0,0,0,1,0,0,0,0,1
113.04,3429.15,11,3476.95,113.16,3449.49,112.77,3465.76,111.1,3682.37,110.56,3586.78,107.77,0,0,0,0,0,0,0,0,1,0,0,0,0,1
114.62,3451,17,3493,113.99,1246,99.05,3519,110.14,2909,108.88,3653,106.31,0,0,0,0,0,0,0,0,1,0,0,0,0,1
112.11,3472,18,3500,111.45,1212,96.52,3496,107.26,2950,105.43,3613,103.76,0,0,0,0,0,0,0,0,1,0,0,0,0,1
112.76,3390,20,3446,112.82,1336,98.88,3470,110.44,2852,108.85,3562,106.29,0,0,0,0,0,0,0,0,1,0,0,0,0,1
112.59,3455,23,3525,112.48,1319,98.95,3532,109.81,2909,108.72,3661,105.87,0,0,0,0,0,0,0,0,1,0,0,0,0,1
111.95,3462,27,3518,112.35,1312,98.95,3559,110.02,2849,108.87,3598,106.91,0,0,0,0,0,0,0,0,1,0,0,0,0,1
112.5,3223,30,3304,111.93,1220,98.97,3334,110.4,2782,109.9,3535,106.66,0,0,0,0,0,0,0,0,1,0,0,0,0,1
115.05,2850,32,2911,115.02,1137,101.9,2917,113.05,2456,112.53,3062,109.76,0,0,0,0,0,0,0,0,1,0,0,0,0,1
114.23,3336,34,3405,113.68,1270,100.23,3396,111.62,2851,110.58,3618,108.02,0,0,0,0,0,0,0,0,1,0,0,0,0,1
116.48,3312,36,3382,115.42,1295,101.55,3416,112.41,2782,111.55,3462,108.66,0,0,0,0,0,0,0,0,1,0,0,0,0,1
116.01,3414,40,3463,114.23,1272,99.95,3480,110.87,2717,105.64,3481,98.34,0,0,0,0,0,0,0,0,1,0,0,0,0,1
115.94,3494,45,3540,114.74,1286,99.5,3594,110.93,2886,109.55,3673,106.61,0,0,0,0,0,0,0,0,1,0,0,0,0,1
113.19,3450,47,3490,113.59,3466,112.24,3482,108.99,2823,107.08,3549,104.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
103.62,865,52,1170,115.11,1153,118.03,1146,122.24,1008,120.2,1331,115.31,0,0,0,0,0,0,0,0,1,0,0,0,0,1
113.36,2990,3,3082,113.65,3024,113.24,3291,111.19,2600,106.44,3267,106.87,0,0,0,0,0,0,0,0,0,1,0,0,0,1
113.86,3283,5,3167,110.91,3123,108.03,3464,108.76,2701,101.66,3563,108.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
110.65,3498,6,3039,102.92,3186,106.67,3482,108.46,2493,106.46,3427,106.36,0,0,0,0,0,0,0,0,0,1,0,0,0,1
113.52,2971,8,3230,114.42,3180,110.52,3262,112.16,2592,108.57,3412,106.94,0,0,0,0,0,0,0,0,0,1,0,0,0,1
112.14,3123,18,3534,115.81,3118,106.92,3316,108.25,2897,114.39,3704,106.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1
113.88,3046,30,3326,118.56,3282,114.04,3486,112.55,2949,111.02,3779,107.58,0,0,0,0,0,0,0,0,0,1,0,0,0,1
114.49,3043,31,3131,118.53,3170,114.32,3236,113.35,2701,114.67,3416,108.44,0,0,0,0,0,0,0,0,0,1,0,0,0,1
114.34,2842,33,3003,119.28,3054,113.78,3119,112.46,2611,114.69,3234,109.21,0,0,0,0,0,0,0,0,0,1,0,0,0,1
114.78,3098,36,2473,116.19,3378,109.89,3509,111.75,2950,111.88,3626,107.94,0,0,0,0,0,0,0,0,0,1,0,0,0,1
115.17,3402,39,2885,115.19,3471,113.1,3296,111.11,2673,110.51,3582,107.35,0,0,0,0,0,0,0,0,0,1,0,0,0,1
